173,ua_54_173,1.0,*туба,1,UnitsOfPresentation
174,ua_54_174,1.0,*чарунковий лоток,1,UnitsOfPresentation
175,ua_54_175,1.0,*індивідуальна алюмінієва фольга,1,UnitsOfPresentation
176,ua_54_176,1.0,*блістер-карта,1,UnitsOfPresentation
177,ua_54_177,1.0,*футляр,1,UnitsOfPresentation
178,ua_54_178,1.0,*голка для введення,1,UnitsOfPresentation
179,ua_54_179,1.0,*наклейка,1,UnitsOfPresentation
180,ua_54_180,1.0,*карпула,1,UnitsOfPresentation
181,ua_54_181,1.0,*з’єднувальний елемент,1,UnitsOfPresentation
182,ua_54_182,1.0,*ковпачок,1,UnitsOfPresentation
