no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"8925","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*s-аденозил-l-метіоніну 1,4 бутандисульфонат",null,null,"false",null,null,null
"8926","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*ептаког альфа (активований)",null,null,"false",null,null,null
"8927","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*ембліки лікарської екстракт",null,null,"false",null,null,null
"8928","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*чорниці пагонів",null,null,"false",null,null,null
"8929","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*алерген із хека",null,null,"false",null,null,null
"8930","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*acidum alpha-liponicum d6",null,null,"false",null,null,null
"8931","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*алерген із пилку стоколосу (allergenum e pollen bromus)",null,null,"false",null,null,null
"8932","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*стерильний бактеріальний лізат виготовлений із escherichia coli бактерії 1,5-4,5 х 107 бактерій, enterococcus faecalis бактерії 1,5-4,5 х 107 бактерій",null,null,"false",null,null,null
"8933","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*адхатоди судинної листя",null,null,"false",null,null,null
"8934","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*acidum arsenicosum",null,null,"false",null,null,null
"8935","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*етил-α-бромізовалерат стабілізований",null,null,"false",null,null,null
"8936","1.0","Atc","2025-04-04T14:21:43.564","2025-04-04T14:21:43.564",null,"1","1","*алерген із пилку бузини чорної (allergenum e pollen sambucus nigra)",null,null,"false",null,null,null
