97,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.065,2023-11-14T17:34:02.128,100000105299,null,1,долазетрон,dolasetron,ua_18_97,false,null,null,null
98,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.066,2023-11-14T17:34:02.163,100000105781,null,1,палонозетрон,palonosetron,ua_18_98,false,null,null,null
99,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.067,2023-11-14T17:34:04.289,100000099703,null,1,хлорбутанол,chlorobutanol,ua_18_99,false,null,null,null
100,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.068,2023-11-14T17:33:59.491,100000101019,null,1,метопімазин,metopimazine,ua_18_100,false,null,null,null
101,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.069,2023-11-14T17:34:13.001,100000104056,null,1,дронабінол,dronabinol,ua_18_101,false,null,null,null
102,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.070,2023-11-14T17:34:00.585,100000102747,null,1,набілон,nabilone,ua_18_102,false,null,null,null
103,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.071,2023-11-14T17:34:06.710,100000106315,null,1,апрепітант,aprepitant,ua_18_103,false,null,null,null
104,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.072,2023-11-14T17:34:10.264,100000106824,null,1,казопітант,casopitant,ua_18_104,false,null,null,null
105,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.073,2023-11-14T17:34:14.468,100000124610,null,1,ролапітант,rolapitant,ua_18_105,false,null,null,null
106,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.074,2023-11-14T17:34:12.196,100000101777,null,1,хенодезоксихолева кислота,chenodeoxycholic acid,ua_18_106,false,null,null,null
107,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.075,2023-11-14T17:34:08.762,100000103512,null,1,урсодезоксихолева кислота,ursodeoxycholic acid,ua_18_107,false,null,null,null
108,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.076,2023-11-14T17:34:11.703,100000124860,null,1,обетихолова кислота,obeticholic acid,ua_18_108,false,null,null,null
109,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.077,2023-11-14T17:34:12.469,100000101288,null,1,піпрозолін,piprozolin,ua_18_109,false,null,null,null
110,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.079,2023-11-14T17:34:02.343,100000100769,null,1,гімекромон,hymecromone,ua_18_110,false,null,null,null
